300001100,11,"HIGH"
300001101,53,"LOW"
300001102,44,"LOW"
300001103,54,"LOW"
300001104,52,"LOW"
300001105,62,"LOW"
300001106,139,"HIGH"
300001107,53,"LOW"
300001108,52,"LOW"
300001109,48,"LOW"
300001110,52,"LOW"
300001111,52,"LOW"
300001112,131,"LOW"
300001113,134,"HIGH"
300001114,54,"LOW"
300001115,58,"LOW"
300001116,52,"LOW"
300001117,52,"LOW"
300001118,52,"LOW"
300001119,25,"LOW"
300001120,43,"LOW"
300001121,28,"HIGH"
300001122,67,"HIGH"
300001122,62,"HIGH"
300001123,129,"HIGH"
300001124,62,"LOW"
300001125,129,"HIGH"
300001126,11,"LOW"
300001127,129,"HIGH"
300001128,28,"LOW"
300001129,129,"HIGH"
300001130,11,"LOW"
300001131,52,"LOW"
300001131,58,"LOW"
300001132,58,"LOW"
300001133,52,"LOW"
300001134,131,"LOW"
300001135,25,"LOW"
300001136,136,"HIGH"
300001137,49,"LOW"
300001138,25,"LOW"
300001139,49,"LOW"
300001140,131,"LOW"
300001141,62,"LOW"
300001142,131,"LOW"
300001143,131,"LOW"
300001144,54,"LOW"
300001145,131,"LOW"
300001146,131,"LOW"
300001147,67,"HIGH"
300001148,52,"LOW"
300001149,44,"HIGH"
300001150,54,"HIGH"
300001151,47,"LOW"
300001152,47,"LOW"
300001153,33,"HIGH"
300001154,131,"LOW"
300001155,130,"HIGH"
300001156,21,"HIGH"
300001157,53,"LOW"
300001158,136,"LOW"
300001159,131,"LOW"
300001160,25,"LOW"
300001161,25,"LOW"
300001162,25,"LOW"
300001163,25,"LOW"
300001164,52,"LOW"
300001165,51,"LOW"
300001166,43,"LOW"
300001167,43,"LOW"
300001168,25,"LOW"
300001169,57,"HIGH"
300001170,18,"HIGH"
300001171,53,"LOW"
300001172,47,"LOW"
300001173,54,"LOW"
300001174,43,"LOW"
300001175,21,"HIGH"
300001176,14,"HIGH"
300001177,135,"HIGH"
300001178,15,"LOW"
300001179,27,"LOW"
300001180,43,"LOW"
300001181,47,"LOW"
300001182,131,"LOW"
300001183,131,"LOW"
300001184,52,"LOW"
300001185,52,"LOW"
300001186,67,"HIGH"
300001186,62,"HIGH"
300001187,52,"LOW"
300001188,52,"LOW"
300001189,52,"LOW"
300001190,52,"LOW"
300001191,52,"LOW"
300001192,53,"LOW"
300001193,25,"LOW"
300001194,52,"LOW"
300001195,36,"LOW"
300001196,52,"LOW"
300001197,35,"HIGH"
300001198,131,"LOW"
300001199,52,"HIGH"
300001200,48,"LOW"
300001201,49,"LOW"
300001202,67,"HIGH"
300001203,11,"HIGH"
300001204,25,"LOW"
300001205,42,"LOW"
300001206,25,"LOW"
300001207,11,"LOW"
300001208,21,"LOW"
300001209,25,"LOW"
300001210,52,"LOW"
300001211,53,"LOW"
300001212,52,"LOW"
300001213,52,"LOW"
300001214,54,"HIGH"
300001215,51,"HIGH"
300001216,129,"HIGH"
300001217,54,"LOW"
300001218,8,"LOW"
300001219,46,"LOW"
300001220,52,"LOW"
300001221,11,"LOW"
300001222,131,"LOW"
300001223,135,"LOW"
300001224,54,"LOW"
300001225,8,"HIGH"
300001226,21,"HIGH"
300001227,21,"HIGH"
300001228,14,"HIGH"
300001229,25,"LOW"
300001230,14,"HIGH"
300001231,52,"LOW"
300001232,131,"LOW"
300001233,25,"LOW"
300001234,8,"LOW"
300001235,25,"LOW"
300001236,10,"HIGH"
300001237,25,"LOW"
300001238,54,"HIGH"
300001239,48,"LOW"
300001240,47,"HIGH"
300001241,131,"LOW"
300001242,52,"LOW"
300001243,11,"LOW"
300001244,48,"LOW"
300001245,28,"LOW"
300001246,52,"LOW"
300001247,25,"LOW"
300001248,32,"HIGH"
300001249,25,"LOW"
300001250,47,"LOW"
300001251,52,"LOW"
300001252,32,"HIGH"
300001253,25,"LOW"
300001254,52,"LOW"
300001255,131,"LOW"
300001256,27,"LOW"
300001257,47,"HIGH"
300001258,52,"LOW"
300001259,128,"HIGH"
300001260,62,"HIGH"
300001261,128,"HIGH"
300001262,62,"HIGH"
300001263,62,"HIGH"
300001264,62,"HIGH"
300001265,62,"HIGH"
300001266,62,"HIGH"
300001267,42,"LOW"
300001268,42,"LOW"
300001269,57,"HIGH"
300001270,57,"HIGH"
300001271,57,"HIGH"
300001272,61,"LOW"
300001273,14,"HIGH"
300001274,128,"HIGH"
300001275,43,"LOW"
300001276,67,"HIGH"
300001276,62,"HIGH"
300001277,56,"HIGH"
300001278,52,"LOW"
300001279,52,"LOW"
300001279,58,"LOW"
300001280,18,"HIGH"
300001281,52,"LOW"
300001282,52,"LOW"
300001283,52,"LOW"
300001284,129,"HIGH"
300001285,67,"HIGH"
300001286,11,"LOW"
300001287,47,"HIGH"
300001288,135,"LOW"
300001289,135,"LOW"
300001290,52,"LOW"
300001291,33,"HIGH"
300001292,131,"LOW"
300001293,129,"HIGH"
300001294,25,"LOW"
300001295,52,"LOW"
300001296,52,"LOW"
300001297,131,"LOW"
300001298,8,"HIGH"
300001299,129,"HIGH"
300001300,129,"HIGH"
300001301,52,"LOW"
300001302,47,"LOW"
300001303,52,"LOW"
300001304,32,"HIGH"
300001305,128,"HIGH"
300001306,129,"HIGH"
300001307,52,"LOW"
300001308,52,"LOW"
300001309,58,"LOW"
300001310,62,"HIGH"
300001311,25,"LOW"
300001312,129,"HIGH"
300001313,48,"LOW"
300001314,135,"LOW"
300001315,48,"LOW"
300001316,52,"LOW"
300001317,52,"LOW"
300001318,52,"LOW"
300001319,56,"HIGH"
300001320,52,"LOW"
300001321,56,"HIGH"
300001322,52,"LOW"
300001323,135,"LOW"
300001324,54,"LOW"
300001325,53,"HIGH"
300001326,25,"LOW"
300001327,52,"LOW"
300001328,52,"LOW"
300001329,52,"LOW"
300001330,52,"LOW"
300001331,52,"LOW"
300001332,52,"LOW"
300001333,11,"LOW"
300001334,47,"LOW"
300001335,35,"HIGH"
300001336,62,"LOW"
300001337,128,"HIGH"
300001338,21,"HIGH"
300001339,131,"LOW"
300001340,131,"LOW"
300001341,52,"LOW"
300001342,131,"LOW"
300001343,129,"HIGH"
300001344,129,"HIGH"
300001345,129,"HIGH"
300001346,128,"HIGH"
300001347,1,"HIGH"
300001348,11,"LOW"
300001349,135,"LOW"
300001350,54,"LOW"
300001351,52,"LOW"
300001352,1,"HIGH"
300001353,135,"LOW"
300001354,129,"HIGH"
300001355,52,"LOW"
300001356,66,"HIGH"
300001357,52,"LOW"
300001358,52,"LOW"
300001359,52,"LOW"
300001360,52,"LOW"
300001361,128,"HIGH"
300001362,47,"LOW"
300001363,52,"LOW"
300001364,54,"LOW"
300001365,18,"HIGH"
300001366,57,"HIGH"
300001367,131,"LOW"
300001368,43,"LOW"
300001369,67,"HIGH"
300001370,25,"LOW"
300001371,52,"LOW"
300001372,9,"HIGH"
300001373,27,"LOW"
300001374,135,"LOW"
300001375,57,"HIGH"
300001376,52,"LOW"
300001377,52,"LOW"
300001378,1,"HIGH"
300001379,10,"HIGH"
300001380,57,"HIGH"
300001381,136,"HIGH"
300001382,25,"LOW"
300001383,135,"LOW"
300001384,1,"HIGH"
300001385,52,"LOW"
300001386,52,"LOW"
300001386,58,"LOW"
300001387,52,"LOW"
300001388,134,"HIGH"
300001389,25,"LOW"
300001390,129,"HIGH"
300001391,8,"HIGH"
300001392,25,"LOW"
300001393,52,"LOW"
300001394,11,"LOW"
300001395,53,"LOW"
300001396,11,"LOW"
300001397,35,"HIGH"
300001398,47,"HIGH"
300001399,135,"LOW"
300001400,1,"HIGH"
300001401,135,"LOW"
300001402,57,"HIGH"
300001403,67,"HIGH"
300001404,67,"HIGH"
300001405,53,"LOW"
300001406,135,"LOW"
300001407,51,"HIGH"
300001408,129,"HIGH"
300001409,134,"HIGH"
300001410,11,"LOW"
300001411,54,"LOW"
300001412,11,"LOW"
300001413,67,"HIGH"
300001414,62,"HIGH"
300001415,14,"HIGH"
300001416,14,"HIGH"
300001417,62,"HIGH"
300001418,46,"LOW"
300001419,129,"HIGH"
300001420,129,"HIGH"
300001421,62,"LOW"
300001422,129,"HIGH"
300001423,51,"HIGH"
300001424,52,"LOW"
300001425,52,"LOW"
300001426,58,"LOW"
300001427,53,"LOW"
300001428,25,"LOW"
300001429,136,"HIGH"
300001430,131,"LOW"
300001431,136,"LOW"
300001432,54,"HIGH"
300001433,131,"LOW"
300001434,11,"LOW"
300001435,52,"LOW"
300001436,136,"HIGH"
300001437,54,"HIGH"
300001438,54,"LOW"
300001439,52,"LOW"
300001440,138,"HIGH"
300001441,10,"HIGH"
300001442,131,"HIGH"
300001443,25,"LOW"
300001444,52,"LOW"
300001445,18,"HIGH"
300001446,25,"LOW"
300001447,65,"LOW"
300001448,62,"HIGH"
300001449,28,"LOW"
300001450,49,"LOW"
300001451,21,"HIGH"
300001452,53,"LOW"
300001453,47,"HIGH"
300001454,25,"LOW"
300001455,54,"LOW"
300001456,131,"LOW"
300001457,47,"HIGH"
300001458,47,"HIGH"
300001459,131,"LOW"
300001460,129,"HIGH"
300001461,28,"HIGH"
300001461,28,"HIGH"
300001462,62,"HIGH"
300001463,27,"LOW"
300001464,54,"HIGH"
300001465,10,"HIGH"
300001466,52,"LOW"
300001466,58,"LOW"
300001467,53,"LOW"
300001468,53,"LOW"
300001469,52,"LOW"
300001470,52,"LOW"
300001471,129,"HIGH"
300001472,129,"HIGH"
300001473,128,"HIGH"
300001474,53,"LOW"
300001475,131,"LOW"
300001476,128,"HIGH"
300001477,10,"HIGH"
300001478,52,"LOW"
300001479,58,"LOW"
300001480,58,"LOW"
300001481,58,"LOW"
300001482,136,"LOW"
300001483,11,"LOW"
300001484,11,"LOW"
300001485,11,"LOW"
300001486,18,"HIGH"
300001487,18,"HIGH"
300001488,11,"LOW"
300001489,62,"HIGH"
300001490,52,"LOW"
300001491,131,"LOW"
300001492,131,"LOW"
300001493,18,"HIGH"
300001494,129,"HIGH"
300001495,129,"HIGH"
300001496,11,"LOW"
300001497,131,"LOW"
300001498,8,"HIGH"
300001499,54,"LOW"
300001500,54,"LOW"
300001501,129,"HIGH"
300001502,27,"LOW"
300001503,131,"LOW"
300001504,135,"LOW"
300001505,52,"LOW"
300001506,38,"HIGH"
300001507,1,"HIGH"
300001508,65,"HIGH"
300001509,129,"HIGH"
300001510,135,"LOW"
300001511,46,"LOW"
300001512,129,"HIGH"
300001513,52,"LOW"
300001514,131,"LOW"
300001515,11,"LOW"
300001516,135,"LOW"
300001517,129,"HIGH"
300001518,25,"LOW"
300001519,25,"LOW"
300001520,11,"HIGH"
300001521,54,"HIGH"
300001522,48,"LOW"
300001523,52,"LOW"
300001524,54,"LOW"
300001525,28,"LOW"
300001526,1,"HIGH"
300001527,129,"HIGH"
300001528,135,"LOW"
300001529,53,"LOW"
300001530,52,"LOW"
300001531,43,"LOW"
300001532,52,"LOW"
300001533,131,"LOW"
300001534,131,"LOW"
300001535,28,"LOW"
300001536,1,"HIGH"
300001537,58,"LOW"
300001538,36,"LOW"
300001539,25,"LOW"
300001540,130,"HIGH"
300001541,131,"LOW"
300001542,129,"HIGH"
300001543,25,"LOW"
300001544,36,"LOW"
300001545,1,"HIGH"
300001546,25,"LOW"
300001547,129,"HIGH"
300001548,25,"LOW"
300001549,8,"HIGH"
300001550,1,"HIGH"
300001551,1,"HIGH"
300001552,1,"HIGH"
300001553,129,"HIGH"
300001554,52,"LOW"
300001555,128,"HIGH"
300001556,128,"HIGH"
300001557,36,"LOW"
300001558,14,"HIGH"
300001559,11,"LOW"
300001560,54,"LOW"
300001561,36,"LOW"
300001562,129,"HIGH"
300001563,129,"HIGH"
300001564,11,"LOW"
300001565,62,"LOW"
300001566,129,"HIGH"
300001567,38,"HIGH"
300001568,129,"HIGH"
300001569,129,"HIGH"
300001570,54,"LOW"
300001571,135,"LOW"
300001572,129,"HIGH"
300001573,1,"HIGH"
300001574,129,"HIGH"
300001575,11,"LOW"
300001576,131,"LOW"
300001577,39,"LOW"
300001578,129,"HIGH"
300001579,21,"LOW"
300001580,52,"LOW"
300001581,54,"LOW"
300001582,136,"HIGH"
300001583,25,"LOW"
300001584,66,"HIGH"
300001585,25,"LOW"
300001586,25,"LOW"
300001587,53,"LOW"
300001588,39,"LOW"
300001589,25,"LOW"
300001590,25,"LOW"
300001591,131,"LOW"
300001592,15,"LOW"
300001593,1,"HIGH"
300001594,36,"LOW"
300001595,128,"HIGH"
300001596,129,"HIGH"
300001597,129,"HIGH"
300001598,128,"HIGH"
300001599,36,"LOW"
300001600,1,"HIGH"
300001601,8,"HIGH"
300001602,131,"LOW"
300001603,131,"LOW"
300001604,11,"LOW"
300001605,129,"HIGH"
300001606,1,"HIGH"
300001607,1,"HIGH"
300001608,129,"HIGH"
300001609,33,"HIGH"
300001610,137,"LOW"
300001611,11,"HIGH"
300001612,52,"LOW"
300001613,52,"LOW"
300001614,51,"HIGH"
300001615,20,"LOW"
300001616,54,"LOW"
300001617,25,"LOW"
300001618,129,"HIGH"
300001619,11,"HIGH"
300001620,1,"HIGH"
300001621,135,"LOW"
300001622,35,"HIGH"
300001623,52,"LOW"
300001624,58,"HIGH"
300001625,1,"HIGH"
300001626,52,"LOW"
300001627,58,"HIGH"
300001628,135,"LOW"
300001629,47,"LOW"
300001630,131,"LOW"
300001631,129,"HIGH"
300001632,52,"LOW"
300001633,27,"LOW"
300001634,1,"HIGH"
300001635,57,"HIGH"
300001636,57,"HIGH"
300001637,11,"LOW"
300001638,25,"LOW"
300001639,135,"LOW"
300001640,131,"HIGH"
300001641,41,"HIGH"
300001642,129,"HIGH"
300001643,36,"LOW"
300001644,54,"LOW"
300001645,62,"HIGH"
300001646,36,"LOW"
300001647,54,"LOW"
300001648,131,"LOW"
300001649,36,"LOW"
300001650,57,"HIGH"
300001651,25,"LOW"
300001652,135,"HIGH"
300001653,129,"HIGH"
300001654,52,"LOW"
300001655,14,"HIGH"
300001656,14,"HIGH"
300001657,52,"LOW"
300001658,52,"LOW"
300001659,43,"LOW"
300001660,129,"HIGH"
300001661,54,"LOW"
300001662,129,"HIGH"
300001663,25,"LOW"
300001664,129,"HIGH"
300001665,129,"HIGH"
300001666,21,"HIGH"
300001667,25,"LOW"
300001668,45,"LOW"
300001669,52,"LOW"
300001670,35,"HIGH"
300001671,52,"LOW"
300001672,129,"HIGH"
300001673,129,"HIGH"
300001674,25,"LOW"
300001675,43,"LOW"
300001676,129,"HIGH"
300001677,129,"HIGH"
300001678,129,"HIGH"
300001679,21,"HIGH"
300001680,42,"LOW"
300001681,65,"HIGH"
300001682,52,"LOW"
300001682,58,"LOW"
300001683,8,"HIGH"
300001684,8,"HIGH"
300001685,131,"LOW"
300001686,131,"LOW"
300001687,54,"HIGH"
300001688,53,"LOW"
300001689,18,"HIGH"
300001690,36,"LOW"
300001691,47,"LOW"
300001692,39,"LOW"
300001693,132,"HIGH"
300001694,128,"HIGH"
300001695,52,"LOW"
300001696,131,"LOW"
300001697,131,"LOW"
300001698,28,"HIGH"
300001699,52,"LOW"
300001700,33,"HIGH"
300001701,131,"LOW"
300001702,52,"LOW"
300001702,58,"LOW"
300001703,10,"HIGH"
300001704,52,"LOW"
300001704,58,"LOW"
300001705,131,"LOW"
300001706,53,"LOW"
300001707,44,"HIGH"
300001708,128,"HIGH"
300001709,47,"LOW"
300001710,53,"LOW"
300001711,51,"LOW"
300001712,47,"LOW"
300001713,129,"HIGH"
300001714,25,"LOW"
300001715,52,"LOW"
300001716,52,"LOW"
300001717,52,"LOW"
300001718,52,"LOW"
300001719,51,"LOW"
300001720,131,"LOW"
300001721,131,"LOW"
300001722,128,"HIGH"
300001723,52,"LOW"
300001724,52,"LOW"
300001725,49,"LOW"
300001726,128,"HIGH"
300001727,131,"LOW"
300001728,128,"HIGH"
300001729,11,"LOW"
300001730,27,"LOW"
300001731,131,"LOW"
300001732,62,"LOW"
300001733,136,"LOW"
300001734,135,"LOW"
300001735,44,"HIGH"
300001736,54,"LOW"
300001737,131,"LOW"
300001738,62,"LOW"
300001739,131,"LOW"
300001740,131,"LOW"
300001741,52,"LOW"
300001741,58,"LOW"
300001742,11,"HIGH"
300001743,128,"HIGH"
300001744,43,"LOW"
300001745,11,"HIGH"
300001746,43,"LOW"
300001747,11,"LOW"
300001748,47,"HIGH"
300001749,131,"LOW"
300001750,131,"LOW"
300001751,131,"LOW"
300001752,11,"LOW"
300001753,131,"LOW"
300001754,11,"HIGH"
300001755,136,"HIGH"
300001756,128,"HIGH"
300001757,46,"LOW"
300001758,52,"LOW"
300001758,58,"LOW"
300001759,52,"LOW"
300001759,58,"LOW"
300001760,18,"HIGH"
300001761,131,"LOW"
300001762,11,"LOW"
300001763,131,"LOW"
300001764,131,"LOW"
300001765,52,"LOW"
300001765,58,"LOW"
300001766,52,"LOW"
300001766,58,"LOW"
300001767,131,"LOW"
300001768,131,"LOW"
300001769,131,"LOW"
300001770,131,"LOW"
300001771,131,"LOW"
300001772,52,"LOW"
300001773,57,"HIGH"
300001774,57,"HIGH"
300001775,128,"HIGH"
300001776,131,"LOW"
300001777,131,"LOW"
300001778,11,"LOW"
300001779,11,"LOW"
300001780,11,"LOW"
300001781,131,"LOW"
300001782,11,"HIGH"
300001783,18,"HIGH"
300001784,52,"LOW"
300001784,58,"LOW"
300001785,134,"HIGH"
300001786,25,"LOW"
300001787,18,"HIGH"
300001788,14,"HIGH"
300001789,25,"LOW"
300001790,21,"HIGH"
300001791,54,"LOW"
300001792,54,"LOW"
300001793,131,"LOW"
300001794,3,"HIGH"
300001795,52,"LOW"
300001796,47,"LOW"
300001797,47,"LOW"
300001798,52,"LOW"
300001799,52,"LOW"
300001800,52,"LOW"
300001801,65,"HIGH"
300001802,62,"LOW"
300001803,53,"LOW"
300001804,53,"LOW"
300001805,53,"LOW"
300001806,53,"LOW"
300001807,53,"LOW"
300001808,53,"LOW"
300001809,52,"LOW"
300001810,52,"LOW"
300001811,54,"HIGH"
300001812,53,"LOW"
300001813,129,"HIGH"
300001814,52,"LOW"
300001815,52,"LOW"
300001816,134,"HIGH"
300001817,47,"LOW"
300001818,11,"LOW"
300001819,52,"LOW"
300001819,58,"LOW"
300001820,47,"LOW"
300001821,136,"HIGH"
300001822,52,"LOW"
300001823,129,"HIGH"
300001824,129,"HIGH"
300001825,129,"HIGH"
300001826,15,"LOW"
300001827,129,"HIGH"
300001828,52,"LOW"
300001829,128,"HIGH"
300001830,11,"LOW"
300001831,128,"HIGH"
300001832,52,"LOW"
300001833,131,"LOW"
300001834,18,"HIGH"
300001835,18,"HIGH"
300001836,53,"LOW"
300001837,58,"LOW"
300001838,58,"LOW"
300001839,58,"LOW"
300001840,58,"LOW"
300001841,52,"HIGH"
300001842,25,"LOW"
300001843,28,"LOW"
300001844,29,"LOW"
300001845,46,"LOW"
300001846,131,"LOW"
300001847,131,"LOW"
300001848,28,"LOW"
300001849,11,"LOW"
300001850,25,"LOW"
300001851,36,"LOW"
300001852,11,"LOW"
300001853,54,"LOW"
300001854,62,"HIGH"
300001855,52,"LOW"
300001856,14,"HIGH"
300001857,128,"HIGH"
300001858,131,"LOW"
300001859,128,"HIGH"
300001860,11,"LOW"
300001861,27,"LOW"
300001862,136,"LOW"
300001863,135,"LOW"
300001864,44,"HIGH"
300001865,54,"LOW"
300001866,131,"LOW"
300001867,62,"LOW"
300001868,131,"LOW"
300001869,131,"LOW"
300001870,52,"LOW"
300001870,58,"LOW"
300001871,11,"HIGH"
300001872,43,"LOW"
300001873,11,"HIGH"
300001874,43,"LOW"
300001875,11,"LOW"
300001876,47,"HIGH"
300001877,128,"HIGH"
300001878,48,"LOW"
300001879,128,"HIGH"
300001880,21,"HIGH"
300001881,54,"LOW"
300001882,131,"LOW"
300001883,27,"LOW"
300001884,62,"LOW"
300001885,33,"HIGH"
300001886,52,"LOW"
300001887,52,"LOW"
300001888,53,"LOW"
300001889,52,"LOW"
300001890,25,"LOW"
300001891,42,"LOW"
300001892,52,"LOW"
300001893,25,"LOW"
300001894,25,"LOW"
300001895,41,"HIGH"
300001896,27,"LOW"
300001897,54,"HIGH"
300001898,131,"LOW"
300001899,130,"HIGH"
300001900,41,"HIGH"
300001901,52,"LOW"
300001902,43,"LOW"
300001903,43,"LOW"
300001904,43,"LOW"
300001905,18,"HIGH"
300001906,10,"HIGH"
300001907,54,"HIGH"
300001908,136,"HIGH"
300001909,51,"HIGH"
300001910,43,"LOW"
300001911,25,"LOW"
300001912,25,"LOW"
300001913,53,"LOW"
300001914,43,"LOW"
300001915,48,"LOW"
300001916,57,"HIGH"
300001917,49,"LOW"
300001918,57,"HIGH"
300001919,57,"HIGH"
300001920,57,"HIGH"
300001921,43,"LOW"
300001922,25,"LOW"
300001923,52,"LOW"
300001924,25,"LOW"
300001925,42,"LOW"
300001926,52,"LOW"
300001927,25,"LOW"
300001928,25,"LOW"
300001929,41,"HIGH"
300001930,27,"LOW"
300001931,10,"HIGH"
300001932,51,"HIGH"
300001933,44,"HIGH"
300001934,54,"LOW"
300001935,131,"LOW"
300001936,61,"LOW"
300001937,131,"LOW"
300001938,52,"LOW"
300001939,131,"LOW"
300001940,43,"LOW"
300001941,11,"HIGH"
300001942,53,"LOW"
300001943,24,"HIGH"
300001943,63,"HIGH"
300001944,24,"HIGH"
300001944,63,"HIGH"
300001945,48,"HIGH"
300001946,11,"LOW"
300001947,10,"HIGH"
300001948,35,"HIGH"
300001949,131,"LOW"
300001950,54,"LOW"
300001951,25,"LOW"
300001952,25,"LOW"
300001953,25,"LOW"
300001954,11,"LOW"
300001955,131,"LOW"
300001956,52,"LOW"
300001957,24,"HIGH"
300001957,63,"HIGH"
300001958,11,"LOW"
300001959,36,"HIGH"
300001960,53,"LOW"
300001961,131,"LOW"
300001962,55,"HIGH"
300001963,52,"LOW"
300001964,25,"LOW"
300001965,131,"LOW"
300001966,58,"LOW"
300001967,53,"LOW"
300001968,131,"LOW"
300001969,52,"LOW"
300001970,52,"LOW"
300001971,62,"HIGH"
300001972,10,"HIGH"
300001973,10,"HIGH"
300001974,53,"LOW"
300001975,52,"LOW"
300001976,10,"HIGH"
300001977,135,"LOW"
300001978,53,"LOW"
300001979,3,"LOW"
300001980,52,"LOW"
300001981,52,"LOW"
300001982,52,"LOW"
300001983,52,"LOW"
300001984,47,"LOW"
300001985,128,"HIGH"
300001986,54,"LOW"
300001987,52,"LOW"
300001988,52,"LOW"
300001989,47,"LOW"
300001990,52,"LOW"
300001991,128,"HIGH"
300001992,52,"LOW"
300001993,129,"HIGH"
300001994,54,"HIGH"
300001995,53,"LOW"
300001996,53,"LOW"
300001997,46,"LOW"
300001998,25,"LOW"
300001999,38,"HIGH"
300002000,25,"LOW"
300002001,128,"HIGH"
300002002,11,"LOW"
300002003,54,"LOW"
300002004,128,"HIGH"
300002005,52,"LOW"
300002006,48,"LOW"
300002007,128,"HIGH"
300002008,128,"HIGH"
300002009,52,"LOW"
300002010,21,"HIGH"
300002011,52,"LOW"
300002012,136,"HIGH"
300002013,131,"LOW"
300002014,128,"HIGH"
300002015,131,"LOW"
300002016,131,"LOW"
300002017,135,"LOW"
300002018,41,"HIGH"
300002019,21,"HIGH"
300002020,131,"LOW"
300002021,3,"LOW"
300002022,131,"LOW"
300002023,47,"LOW"
300002024,128,"HIGH"
300002025,128,"HIGH"
300002026,54,"LOW"
300002027,128,"HIGH"
300002028,53,"LOW"
300002029,54,"LOW"
300002030,128,"HIGH"
300002031,11,"LOW"
300002032,11,"LOW"
300002033,52,"HIGH"
300002034,47,"LOW"
300002035,53,"LOW"
300002036,44,"HIGH"
300002037,11,"LOW"
300002038,134,"HIGH"
300002039,14,"HIGH"
300002040,14,"HIGH"
300002041,131,"LOW"
300002042,25,"LOW"
300002043,52,"LOW"
300002044,52,"LOW"
300002045,138,"HIGH"
300002046,47,"HIGH"
300002047,137,"LOW"
300002048,52,"LOW"
300002049,47,"LOW"
300002050,128,"HIGH"
300002051,131,"LOW"
300002052,52,"LOW"
300002053,11,"LOW"
300002054,14,"HIGH"
300002055,54,"LOW"
300002056,28,"HIGH"
300002057,11,"LOW"
300002058,131,"LOW"
300002059,11,"LOW"
300002060,131,"LOW"
300002061,11,"LOW"
300002062,25,"LOW"
300002063,62,"LOW"
300002064,128,"HIGH"
300002065,53,"LOW"
300002066,128,"HIGH"
300002067,52,"LOW"
300002068,128,"HIGH"
300002069,52,"LOW"
300002070,128,"HIGH"
300002071,128,"HIGH"
300002072,128,"HIGH"
300002073,61,"LOW"
300002074,61,"LOW"
300002075,28,"HIGH"
300002075,28,"HIGH"
300002076,52,"LOW"
300002077,52,"LOW"
300002078,28,"HIGH"
300002078,28,"HIGH"
300002079,53,"LOW"
300002080,11,"LOW"
300002081,53,"LOW"
300002082,52,"LOW"
300002082,58,"LOW"
300002083,51,"HIGH"
300002084,32,"HIGH"
300002085,11,"LOW"
300002086,128,"HIGH"
300002087,52,"LOW"
300002088,47,"HIGH"
300002089,52,"LOW"
300002090,14,"HIGH"
300002091,52,"LOW"
300002092,52,"LOW"
300002093,52,"LOW"
300002094,52,"LOW"
300002095,52,"LOW"
300002096,52,"LOW"
300002097,134,"HIGH"
300002098,3,"HIGH"
300002099,3,"HIGH"
300002100,52,"LOW"
300002101,52,"LOW"
300002102,52,"LOW"
300002103,62,"LOW"
300002104,47,"HIGH"
300002105,47,"HIGH"
300002106,53,"LOW"
300002107,128,"HIGH"
300002108,52,"LOW"
300002109,128,"HIGH"
300002110,51,"HIGH"
300002111,128,"HIGH"
300002112,52,"LOW"
300002113,52,"LOW"
300002114,54,"LOW"
300002115,53,"LOW"
300002116,52,"LOW"
300002117,128,"HIGH"
300002118,128,"HIGH"
300002119,54,"LOW"
300002120,128,"HIGH"
300002121,22,"HIGH"
300002122,11,"LOW"
300002123,53,"LOW"
300002124,39,"LOW"
300002125,52,"LOW"
300002126,25,"LOW"
300002127,52,"LOW"
300002128,52,"LOW"
300002129,52,"LOW"
300002130,52,"LOW"
300002131,52,"LOW"
300002132,52,"LOW"
300002133,52,"LOW"
300002134,128,"HIGH"
300002135,128,"HIGH"
300002136,128,"HIGH"
300002137,52,"LOW"
300002138,128,"HIGH"
300002139,52,"LOW"
300002139,58,"LOW"
300002140,47,"LOW"
300002141,47,"LOW"
300002142,1,"HIGH"
300002143,52,"LOW"
300002144,10,"HIGH"
300002145,21,"HIGH"
300002146,128,"HIGH"
300002147,128,"HIGH"
300002148,52,"LOW"
300002149,54,"LOW"
300002150,52,"LOW"
300002151,128,"HIGH"
300002152,52,"LOW"
300002153,51,"HIGH"
300002154,52,"LOW"
300002155,52,"LOW"
300002156,14,"HIGH"
300002157,52,"LOW"
300002158,128,"HIGH"
300002159,36,"HIGH"
300002160,52,"LOW"
300002161,52,"LOW"
300002162,18,"HIGH"
300002163,131,"LOW"
300002164,22,"HIGH"
300002165,11,"LOW"
300002166,22,"HIGH"
300002167,136,"HIGH"
300002168,8,"HIGH"
300002169,131,"LOW"
300002170,135,"LOW"
300002171,131,"LOW"
300002172,135,"LOW"
300002173,25,"LOW"
300002174,52,"HIGH"
300002175,131,"LOW"
300002176,135,"LOW"
300002177,53,"LOW"
300002178,52,"LOW"
300002178,58,"LOW"
300002179,52,"LOW"
300002179,58,"LOW"
300002180,39,"LOW"
300002181,48,"LOW"
300002182,62,"LOW"
300002183,131,"LOW"
300002184,52,"LOW"
300002185,52,"LOW"
300002186,131,"LOW"
300002187,52,"LOW"
300002188,52,"LOW"
300002189,62,"HIGH"
300002190,25,"LOW"
300002191,131,"HIGH"
300002192,54,"LOW"
300002193,21,"LOW"
300002194,128,"HIGH"
300002195,45,"HIGH"
300002196,25,"LOW"
300002197,128,"HIGH"
300002198,14,"HIGH"
300002199,62,"HIGH"
300002200,128,"HIGH"
300002201,128,"HIGH"
300002202,52,"LOW"
300002203,14,"HIGH"
